ID	Description	Count	GeneRatio	geneID
GO:0039673	evasion by virus of host dendritic cell activity	0	0/101	
GO:0046774	suppression by virus of host intracellular interferon activity	0	0/101	
GO:0019060	intracellular transport of viral protein in host cell	0	0/101	
GO:0046725	negative regulation by virus of viral protein levels in host cell	0	0/101	
GO:0046726	positive regulation by virus of viral protein levels in host cell	0	0/101	
GO:1903913	regulation of fusion of virus membrane with host plasma membrane	0	0/101	
GO:2000536	negative regulation of entry of bacterium into host cell	0	0/101	
GO:1900229	negative regulation of single-species biofilm formation in or on host organism	0	0/101	
GO:1900230	positive regulation of single-species biofilm formation in or on host organism	0	0/101	
GO:1905226	regulation of adhesion of symbiont to host epithelial cell	0	0/101	
GO:0052096	formation of syncytium involving giant cell for nutrient acquisition	0	0/101	
GO:0075328	formation of arbuscule for nutrient acquisition	0	0/101	
GO:0085001	formation of stylet for nutrient acquisition	0	0/101	
GO:0085019	formation of tubovesicular network for nutrient acquisition	0	0/101	
GO:0044053	translocation of peptides or proteins into host cell cytoplasm	0	0/101	
GO:0035891	exit from host cell	0	0/101	
GO:0044001	migration in host	0	0/101	
GO:0046739	transport of virus in multicellular host	0	0/101	
GO:0035635	entry of bacterium into host cell	0	0/101	
GO:0044410	entry into host through natural portals	0	0/101	
GO:0052372	modulation by symbiont of entry into host	0	0/101	
GO:0075015	formation of infection structure	0	0/101	
GO:0075294	positive regulation by symbiont of entry into host	0	0/101	
GO:0085017	entry into host cell by a symbiont-containing vacuole	0	0/101	
GO:0033660	suppression by symbiont of host resistance gene-dependent defense response	0	0/101	
GO:0030682	mitigation of host defenses by symbiont	0	0/101	
GO:0052031	modulation by symbiont of host defense response	0	0/101	
GO:0052572	response to host immune response	0	0/101	
GO:0140415	effector-mediated modulation of host defenses by symbiont	0	0/101	
GO:1902289	negative regulation of defense response to oomycetes	0	0/101	
GO:1902290	positive regulation of defense response to oomycetes	0	0/101	
GO:0051214	RNAi-mediated antiviral immunity against RNA virus	0	0/101	
GO:0051215	RNAi-mediated antiviral immunity against DNA virus	0	0/101	
GO:0050687	negative regulation of defense response to virus	0	0/101	
GO:0032497	detection of lipopolysaccharide	0	0/101	
GO:0032499	detection of peptidoglycan	0	0/101	
GO:0042494	detection of bacterial lipoprotein	0	0/101	
GO:0070392	detection of lipoteichoic acid	0	0/101	
GO:0070339	response to bacterial lipopeptide	0	0/101	
GO:0071220	cellular response to bacterial lipoprotein	0	0/101	
GO:0071223	cellular response to lipoteichoic acid	0	0/101	
GO:0070340	detection of bacterial lipopeptide	0	0/101	
GO:0070945	neutrophil-mediated killing of gram-negative bacterium	0	0/101	
GO:1902097	positive regulation of transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacterium	0	0/101	
GO:1903554	G protein-coupled receptor signaling pathway involved in defense response to Gram-negative bacterium	0	0/101	
GO:0070946	neutrophil-mediated killing of gram-positive bacterium	0	0/101	
GO:0061058	regulation of peptidoglycan recognition protein signaling pathway	0	0/101	
GO:1900425	negative regulation of defense response to bacterium	0	0/101	
GO:1900426	positive regulation of defense response to bacterium	0	0/101	
GO:1905034	regulation of antifungal innate immune response	0	0/101	
GO:0002779	antibacterial peptide secretion	0	0/101	
GO:0002780	antibacterial peptide biosynthetic process	0	0/101	
GO:0002782	antifungal peptide secretion	0	0/101	
GO:0002783	antifungal peptide biosynthetic process	0	0/101	
GO:0002776	antimicrobial peptide secretion	0	0/101	
GO:0052067	antiphagocytosis	0	0/101	
GO:0042783	evasion of host immune response	0	0/101	
GO:0052553	modulation by symbiont of host immune response	0	0/101	
GO:0033661	effector-mediated defense to host-produced reactive oxygen species	0	0/101	
GO:0140404	effector-mediated modulation of host innate immune response by symbiont	0	0/101	
GO:1900366	negative regulation of defense response to insect	0	0/101	
GO:1900367	positive regulation of defense response to insect	0	0/101	
GO:0010113	negative regulation of systemic acquired resistance	0	0/101	
GO:1901672	positive regulation of systemic acquired resistance	0	0/101	
GO:0060330	regulation of response to interferon-gamma	0	0/101	
GO:0035007	regulation of melanization defense response	0	0/101	
GO:0035011	melanotic encapsulation of foreign target	0	0/101	
GO:0044645	modulation of complement activation in other organism	0	0/101	
GO:0045824	negative regulation of innate immune response	0	0/101	
GO:0060264	regulation of respiratory burst involved in inflammatory response	0	0/101	
GO:1904248	regulation of age-related resistance	0	0/101	
GO:1905680	regulation of innate immunity memory response	0	0/101	
GO:0110132	regulation of CRISPR-cas system	0	0/101	
GO:0110133	negative regulation of CRISPR-cas system	0	0/101	
GO:0009616	RNAi-mediated antiviral immune response	0	0/101	
GO:0140374	antiviral innate immune response	0	0/101	
GO:0140403	effector-mediated suppression of host innate immune response by symbiont	0	0/101	
GO:0000091	mitotic anaphase A	0	0/101	
GO:0000092	mitotic anaphase B	0	0/101	
GO:0000237	leptotene	0	0/101	
GO:0000238	zygotene	0	0/101	
GO:0000239	pachytene	0	0/101	
GO:0000240	diplotene	0	0/101	
GO:0000241	diakinesis	0	0/101	
GO:0002879	positive regulation of acute inflammatory response to non-antigenic stimulus	0	0/101	
GO:0002633	positive regulation of granuloma formation	0	0/101	
GO:0002882	positive regulation of chronic inflammatory response to non-antigenic stimulus	0	0/101	
GO:0061890	positive regulation of astrocyte activation	0	0/101	
GO:0032097	positive regulation of response to food	0	0/101	
GO:1902608	positive regulation of large conductance calcium-activated potassium channel activity	0	0/101	
GO:1903408	positive regulation of sodium:potassium-exchanging ATPase activity	0	0/101	
GO:1903818	positive regulation of voltage-gated potassium channel activity	0	0/101	
GO:1904453	positive regulation of potassium:proton exchanging ATPase activity	0	0/101	
GO:1901341	positive regulation of store-operated calcium channel activity	0	0/101	
GO:1901387	positive regulation of voltage-gated calcium channel activity	0	0/101	
GO:1901896	positive regulation of ATPase-coupled calcium transmembrane transporter activity	0	0/101	
GO:1903281	positive regulation of calcium:sodium antiporter activity	0	0/101	
GO:1902940	positive regulation of intracellular calcium activated chloride channel activity	0	0/101	
GO:1902943	positive regulation of voltage-gated chloride channel activity	0	0/101	
GO:0032417	positive regulation of sodium:proton antiporter activity	0	0/101	
GO:1901587	positive regulation of acid-sensing ion channel activity	0	0/101	
GO:1905152	positive regulation of voltage-gated sodium channel activity	0	0/101	
GO:1903784	positive regulation of sodium ion import across plasma membrane	0	0/101	
GO:1903288	positive regulation of potassium ion import across plasma membrane	0	0/101	
GO:1904879	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	0	0/101	
GO:0032244	positive regulation of nucleoside transport	0	0/101	
GO:0035346	positive regulation of hypoxanthine transport	0	0/101	
GO:0035367	positive regulation of thymine transport	0	0/101	
GO:0110113	positive regulation of lipid transporter activity	0	0/101	
GO:1901508	positive regulation of acylglycerol transport	0	0/101	
GO:2000193	positive regulation of fatty acid transport	0	0/101	
GO:2001140	positive regulation of phospholipid transport	0	0/101	
GO:0051957	positive regulation of amino acid transport	0	0/101	
GO:0140077	positive regulation of lipoprotein transport	0	0/101	
GO:0051633	positive regulation of acetylcholine uptake	0	0/101	
GO:0061426	positive regulation of sulfite transport by positive regulation of transcription from RNA polymerase II promoter	0	0/101	
GO:1900308	positive regulation of maltoheptaose transport	0	0/101	
GO:1900314	positive regulation of maltohexaose transport	0	0/101	
GO:1900317	positive regulation of maltopentaose transport	0	0/101	
GO:1904214	positive regulation of iodide transmembrane transport	0	0/101	
GO:2000880	positive regulation of dipeptide transport	0	0/101	
GO:0051950	positive regulation of gamma-aminobutyric acid uptake involved in transmission of nerve impulse	0	0/101	
GO:0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse	0	0/101	
GO:0051586	positive regulation of dopamine uptake involved in synaptic transmission	0	0/101	
GO:1903064	positive regulation of reverse cholesterol transport	0	0/101	
GO:1904109	positive regulation of cholesterol import	0	0/101	
GO:0090238	positive regulation of arachidonic acid secretion	0	0/101	
GO:0052034	suppression by symbiont of microbe-associated molecular pattern-induced host innate immune response	0	0/101	
GO:0140133	suppression by symbiont of host cytokine production	0	0/101	
GO:0140533	suppression of host RNAi-mediated antiviral immune response	0	0/101	
GO:0002878	negative regulation of acute inflammatory response to non-antigenic stimulus	0	0/101	
GO:0002632	negative regulation of granuloma formation	0	0/101	
GO:0002881	negative regulation of chronic inflammatory response to non-antigenic stimulus	0	0/101	
GO:0061889	negative regulation of astrocyte activation	0	0/101	
GO:0032096	negative regulation of response to food	0	0/101	
GO:0010362	negative regulation of anion channel activity by blue light	0	0/101	
GO:1902939	negative regulation of intracellular calcium activated chloride channel activity	0	0/101	
GO:1902942	negative regulation of voltage-gated chloride channel activity	0	0/101	
GO:1902607	negative regulation of large conductance calcium-activated potassium channel activity	0	0/101	
GO:1903407	negative regulation of sodium:potassium-exchanging ATPase activity	0	0/101	
GO:1903817	negative regulation of voltage-gated potassium channel activity	0	0/101	
GO:1904452	negative regulation of potassium:proton exchanging ATPase activity	0	0/101	
GO:1901340	negative regulation of store-operated calcium channel activity	0	0/101	
GO:1901895	negative regulation of ATPase-coupled calcium transmembrane transporter activity	0	0/101	
GO:1903280	negative regulation of calcium:sodium antiporter activity	0	0/101	
GO:0032416	negative regulation of sodium:proton antiporter activity	0	0/101	
GO:1901586	negative regulation of acid-sensing ion channel activity	0	0/101	
GO:1905151	negative regulation of voltage-gated sodium channel activity	0	0/101	
GO:1905272	negative regulation of proton-transporting ATP synthase activity, rotational mechanism	0	0/101	
GO:1903783	negative regulation of sodium ion import across plasma membrane	0	0/101	
GO:1903287	negative regulation of potassium ion import across plasma membrane	0	0/101	
GO:1904878	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	0	0/101	
GO:0071584	negative regulation of zinc ion transmembrane import	0	0/101	
GO:0032243	negative regulation of nucleoside transport	0	0/101	
GO:0035347	negative regulation of hypoxanthine transport	0	0/101	
GO:0035366	negative regulation of thymine transport	0	0/101	
GO:0032372	negative regulation of sterol transport	0	0/101	
GO:0110114	negative regulation of lipid transporter activity	0	0/101	
GO:1901507	negative regulation of acylglycerol transport	0	0/101	
GO:2000192	negative regulation of fatty acid transport	0	0/101	
GO:2001139	negative regulation of phospholipid transport	0	0/101	
GO:0051956	negative regulation of amino acid transport	0	0/101	
GO:0140076	negative regulation of lipoprotein transport	0	0/101	
GO:1904590	negative regulation of protein import	0	0/101	
GO:0051614	inhibition of serotonin uptake	0	0/101	
GO:0051619	inhibition of histamine uptake	0	0/101	
